ม๖มก,ม๖มกธํ,ภฯฝร,รึภ๚ฑโฟย(กฦC),รึฐํฑโฟย(กฦC),ภฯฐญผ๖ทฎ(mm),ฦ๒ฑี วณผำ(m/s),ฦ๒ฑี ป๓ด๋ฝภตต(%),ภฯ รึฝษฝลภ๛ผณ(cm),ฦ๒ฑี ภüฟ๎ทฎ(1/10),พศฐณ ฐ่ผำฝรฐฃ(hr),ภฯ นฬผผธีม๖ ณ๓ตต(งถ/งฉ)
175,ม๘ตต(รทย๛ป๊),2015-08-11,17.6,27.1,57.0,5.3,66.0,,,,29.0
175,ม๘ตต(รทย๛ป๊),2015-08-12,18.4,22.6,0.0,5.8,100.0,,,,28.0
175,ม๘ตต(รทย๛ป๊),2015-08-13,19.4,26.0,,4.6,94.8,,,,43.0
175,ม๘ตต(รทย๛ป๊),2015-08-14,18.1,28.0,,1.0,86.3,,,,53.0
175,ม๘ตต(รทย๛ป๊),2015-08-15,19.7,29.2,,1.4,81.8,,,,61.0
175,ม๘ตต(รทย๛ป๊),2015-08-16,19.7,26.0,0.0,1.5,94.4,,,,61.0
175,ม๘ตต(รทย๛ป๊),2015-08-17,19.5,27.9,,1.7,83.8,,,,45.0
175,ม๘ตต(รทย๛ป๊),2015-08-18,19.6,27.0,,1.5,88.8,,,,33.0
175,ม๘ตต(รทย๛ป๊),2015-08-19,19.6,26.0,0.0,4.4,90.5,,,,30.0
175,ม๘ตต(รทย๛ป๊),2015-08-20,20.4,22.8,15.5,3.9,100.0,,,,23.0
175,ม๘ตต(รทย๛ป๊),2015-08-21,18.9,24.7,94.0,4.5,96.0,,,,18.0
175,ม๘ตต(รทย๛ป๊),2015-08-22,19.0,23.9,1.5,3.4,98.9,,,,53.0
175,ม๘ตต(รทย๛ป๊),2015-08-23,19.7,24.2,2.0,1.8,92.0,,,,106.0
175,ม๘ตต(รทย๛ป๊),2015-08-24,18.6,21.7,2.5,6.5,99.8,,,,58.0
175,ม๘ตต(รทย๛ป๊),2015-08-25,17.8,19.8,26.0,5.4,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2015-08-26,17.1,23.9,,4.9,92.9,,,,13.0
175,ม๘ตต(รทย๛ป๊),2015-08-27,17.6,25.6,,3.5,94.5,,,,27.0
175,ม๘ตต(รทย๛ป๊),2015-08-28,18.2,26.4,0.2,0.6,92.9,,,,47.0
175,ม๘ตต(รทย๛ป๊),2015-08-29,17.8,25.7,,0.3,87.5,,,,35.0
175,ม๘ตต(รทย๛ป๊),2015-08-30,18.0,26.6,,0.9,89.0,,,,36.0
175,ม๘ตต(รทย๛ป๊),2015-08-31,18.0,26.3,,2.4,90.1,,,,64.0
175,ม๘ตต(รทย๛ป๊),2015-09-01,18.8,26.7,,1.0,93.3,,,,53.0
175,ม๘ตต(รทย๛ป๊),2015-09-02,18.4,24.4,3.0,3.4,97.0,,,,27.0
175,ม๘ตต(รทย๛ป๊),2015-09-03,17.7,26.7,0.5,3.9,93.1,,,,
175,ม๘ตต(รทย๛ป๊),2015-09-04,18.2,27.3,,2.5,88.9,,,,
175,ม๘ตต(รทย๛ป๊),2015-09-05,15.7,21.0,28.5,5.3,99.9,,,,16.0
175,ม๘ตต(รทย๛ป๊),2015-09-06,16.4,25.1,7.0,3.8,95.0,,,,12.0
175,ม๘ตต(รทย๛ป๊),2015-09-07,15.6,24.5,,1.8,81.8,,,,14.0
175,ม๘ตต(รทย๛ป๊),2015-09-08,15.1,23.7,,0.5,77.4,,,,13.0
175,ม๘ตต(รทย๛ป๊),2015-09-09,14.3,24.4,,2.8,72.8,,,,14.0
175,ม๘ตต(รทย๛ป๊),2015-09-10,16.1,24.8,,1.6,77.5,,,,19.0
175,ม๘ตต(รทย๛ป๊),2015-09-11,16.7,25.9,0.4,1.9,87.4,,,,20.0
175,ม๘ตต(รทย๛ป๊),2015-09-12,14.1,18.5,5.0,3.2,100.0,,,,10.0
175,ม๘ตต(รทย๛ป๊),2015-09-13,13.3,21.9,,4.6,77.0,,,,14.0
175,ม๘ตต(รทย๛ป๊),2015-09-14,14.5,23.7,,4.0,71.1,,,,17.0
175,ม๘ตต(รทย๛ป๊),2015-09-15,13.9,23.1,,5.6,74.3,,,,15.0
175,ม๘ตต(รทย๛ป๊),2015-09-16,13.9,19.1,0.1,4.0,84.1,,,,15.0
175,ม๘ตต(รทย๛ป๊),2015-09-17,15.1,24.8,,4.2,82.0,,,,17.0
175,ม๘ตต(รทย๛ป๊),2015-09-18,14.9,24.7,,3.7,85.1,,,,12.0
175,ม๘ตต(รทย๛ป๊),2015-09-19,15.0,25.9,,3.6,82.5,,,,17.0
175,ม๘ตต(รทย๛ป๊),2015-09-20,15.6,24.9,,3.7,83.5,,,,25.0
175,ม๘ตต(รทย๛ป๊),2015-09-21,15.6,25.1,,3.1,88.3,,,,31.0
175,ม๘ตต(รทย๛ป๊),2015-09-22,15.5,24.5,,5.9,92.0,,,,16.0
175,ม๘ตต(รทย๛ป๊),2015-09-23,15.8,17.7,42.5,7.4,100.0,,,,8.0
175,ม๘ตต(รทย๛ป๊),2015-09-24,15.0,23.9,,3.7,93.9,,,,13.0
175,ม๘ตต(รทย๛ป๊),2015-09-25,16.9,23.3,,2.9,88.0,,,,16.0
175,ม๘ตต(รทย๛ป๊),2015-09-26,16.3,24.5,,4.1,88.1,,,,35.0
175,ม๘ตต(รทย๛ป๊),2015-09-27,15.8,26.5,,3.3,74.6,,,,34.0
175,ม๘ตต(รทย๛ป๊),2015-09-28,16.3,26.6,,4.0,65.9,,,,28.0
175,ม๘ตต(รทย๛ป๊),2015-09-29,16.5,26.8,,5.1,62.0,,,,26.0
175,ม๘ตต(รทย๛ป๊),2015-09-30,14.6,16.8,18.0,8.7,98.1,,,,11.0
175,ม๘ตต(รทย๛ป๊),2015-10-01,11.7,21.9,47.0,9.5,97.3,,,,11.0
175,ม๘ตต(รทย๛ป๊),2015-10-02,10.6,20.5,,5.3,68.4,,,,23.0
175,ม๘ตต(รทย๛ป๊),2015-10-03,12.8,23.0,,4.5,90.3,,,,30.0
175,ม๘ตต(รทย๛ป๊),2015-10-04,12.7,22.9,,3.0,69.5,,,,18.0
175,ม๘ตต(รทย๛ป๊),2015-10-05,13.7,24.0,,2.2,64.3,,,,23.0
175,ม๘ตต(รทย๛ป๊),2015-10-06,13.9,24.5,,1.5,55.1,,,,25.0
175,ม๘ตต(รทย๛ป๊),2015-10-07,15.0,24.3,,1.8,65.1,,,,33.0
175,ม๘ตต(รทย๛ป๊),2015-10-08,13.9,22.0,,3.2,76.4,,,,26.0
175,ม๘ตต(รทย๛ป๊),2015-10-09,10.6,19.3,,5.0,72.4,,,,24.0
175,ม๘ตต(รทย๛ป๊),2015-10-10,10.8,19.8,1.0,4.2,77.9,,,,29.0
175,ม๘ตต(รทย๛ป๊),2015-10-11,9.0,16.3,,6.9,70.8,,,,19.0
175,ม๘ตต(รทย๛ป๊),2015-10-12,9.6,17.8,0.5,5.8,80.0,,,,
175,ม๘ตต(รทย๛ป๊),2015-10-13,10.7,20.2,,4.6,79.3,,,,
175,ม๘ตต(รทย๛ป๊),2015-10-14,11.8,22.6,,4.2,82.1,,,,
175,ม๘ตต(รทย๛ป๊),2015-10-15,12.1,22.2,,2.4,80.0,,,,
175,ม๘ตต(รทย๛ป๊),2015-10-16,12.4,21.2,,3.3,84.3,,,,
175,ม๘ตต(รทย๛ป๊),2015-10-17,12.6,22.1,,2.7,75.0,,,,
175,ม๘ตต(รทย๛ป๊),2015-10-18,13.0,23.1,,3.8,71.4,,,,
175,ม๘ตต(รทย๛ป๊),2015-10-19,13.4,23.4,,3.4,72.1,,,,
175,ม๘ตต(รทย๛ป๊),2015-10-20,12.6,24.5,,3.3,71.1,,,,
175,ม๘ตต(รทย๛ป๊),2015-10-21,14.2,23.9,,3.9,72.3,,,,
175,ม๘ตต(รทย๛ป๊),2015-10-22,13.8,22.7,,3.9,87.4,,,,
175,ม๘ตต(รทย๛ป๊),2015-10-23,12.7,21.4,,2.3,85.6,,,,
175,ม๘ตต(รทย๛ป๊),2015-10-24,11.9,20.6,,5.3,90.4,,,,
175,ม๘ตต(รทย๛ป๊),2015-10-25,10.6,20.2,,5.6,81.6,,,,
175,ม๘ตต(รทย๛ป๊),2015-10-26,9.1,19.0,,7.1,84.8,,,,
175,ม๘ตต(รทย๛ป๊),2015-10-27,8.6,16.4,18.5,7.7,87.3,,,,
175,ม๘ตต(รทย๛ป๊),2015-10-28,8.8,15.8,,4.5,66.9,,,,
175,ม๘ตต(รทย๛ป๊),2015-10-29,8.9,18.6,,3.2,72.0,,,,
175,ม๘ตต(รทย๛ป๊),2015-10-30,5.6,12.2,,2.9,72.5,,,,
175,ม๘ตต(รทย๛ป๊),2015-10-31,2.9,12.2,,3.5,65.8,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-01,4.1,10.0,,3.0,65.5,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-02,6.0,14.9,,5.0,83.1,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-03,8.2,16.2,,3.3,73.5,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-04,6.8,19.7,,5.0,77.5,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-05,11.0,20.9,,2.9,79.3,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-06,11.5,16.0,7.5,7.7,89.0,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-07,11.3,17.4,23.5,9.2,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-08,12.5,17.4,3.5,5.2,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-09,7.9,12.5,1.5,6.3,99.4,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-10,5.8,11.7,,4.9,80.1,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-11,5.8,17.4,,3.8,80.6,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-12,9.3,18.3,0.2,6.9,80.1,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-13,9.3,13.1,25.0,9.9,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-14,9.8,13.9,2.5,4.5,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-15,9.3,16.1,,4.5,93.8,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-16,9.9,15.8,17.0,6.2,99.8,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-17,11.7,13.4,1.0,4.0,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-18,9.9,12.8,13.5,4.2,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-19,8.2,11.4,8.0,4.0,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-20,7.7,13.3,0.1,3.4,96.5,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-21,6.5,13.8,,3.9,86.5,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-22,5.8,16.4,,5.0,87.6,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-23,7.3,11.5,4.0,4.9,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-24,3.9,10.3,,3.2,80.8,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-25,0.8,6.0,14.0,5.7,97.6,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-26,-3.0,1.2,5.0,8.5,97.3,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-27,-2.3,1.5,0.5,6.4,82.4,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-28,1.3,6.1,,2.2,77.3,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-29,3.4,11.3,0.0,4.0,77.4,,,,
175,ม๘ตต(รทย๛ป๊),2015-11-30,3.2,10.7,,4.6,87.0,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-01,1.6,12.5,,4.0,74.9,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-02,2.9,11.1,5.0,6.7,94.4,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-03,-0.2,4.4,,10.0,66.1,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-04,-1.1,5.1,0.1,8.2,75.3,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-05,1.5,5.5,,5.3,74.1,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-06,0.2,5.9,,4.5,84.1,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-07,-0.8,6.0,,5.6,81.4,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-08,0.1,7.4,,4.1,71.4,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-09,3.9,15.4,,5.1,80.4,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-10,7.1,10.0,39.5,7.1,99.5,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-11,4.4,8.6,4.5,5.7,95.9,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-12,3.4,9.3,,5.2,77.8,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-13,5.4,12.0,,2.8,76.0,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-14,6.0,9.0,7.0,6.3,98.4,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-15,1.8,6.8,0.3,6.2,84.6,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-16,-3.6,2.6,1.3,7.9,79.4,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-17,-4.0,-1.2,3.9,5.3,99.9,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-18,-2.8,2.4,,4.0,81.1,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-19,-0.8,6.7,,2.2,70.3,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-20,1.3,7.2,0.0,1.4,87.4,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-21,1.5,6.9,0.0,3.8,94.1,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-22,1.2,11.2,0.0,4.5,83.0,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-23,2.5,8.2,0.0,5.6,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-24,0.9,5.1,,6.5,88.5,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-25,-1.5,4.3,,5.0,72.5,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-26,0.5,8.6,,5.0,79.4,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-27,-3.6,2.2,,6.2,82.9,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-28,-3.2,1.5,,5.2,85.1,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-29,-3.6,4.5,,3.0,77.9,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-30,-1.7,6.8,,2.5,68.6,,,,
175,ม๘ตต(รทย๛ป๊),2015-12-31,-0.8,4.3,,4.3,91.4,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-01,-0.5,6.8,,3.3,76.9,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-02,3.0,10.1,,3.2,86.3,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-03,4.4,13.2,,4.0,82.9,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-04,-0.7,8.1,,5.0,85.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-05,-3.2,1.0,0.0,5.0,77.6,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-06,-3.6,2.9,,5.8,75.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-07,-1.9,2.8,,5.7,77.6,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-08,-2.9,1.6,,5.3,82.9,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-09,-2.5,3.9,,4.5,73.9,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-10,-0.8,6.2,,3.4,72.9,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-11,-3.6,2.5,,4.4,73.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-12,-5.6,1.4,,5.1,81.9,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-13,-4.1,-0.5,,6.4,83.6,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-14,-2.2,4.3,,5.3,69.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-15,-1.2,5.9,,1.5,67.3,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-16,0.4,8.3,,1.7,58.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-17,-0.3,5.0,,4.5,84.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-18,-6.7,1.1,0.0,9.0,96.8,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-19,-8.0,-5.1,5.1,9.2,99.4,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-20,-7.5,-2.3,,4.5,91.4,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-21,-7.2,-2.2,,4.0,95.3,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-22,-7.1,-1.5,,4.1,77.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-23,-11.9,-6.0,2.8,4.6,97.9,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-24,-12.7,-6.7,4.3,9.3,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-25,-7.8,-3.4,0.2,7.0,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-26,-4.1,1.4,,5.1,89.8,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-27,-1.6,5.3,,2.1,72.1,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-28,1.3,3.3,3.1,3.7,98.8,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-29,-0.2,3.5,3.1,4.4,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-30,-2.4,5.3,,5.7,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-01-31,-4.7,0.0,,6.7,89.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-01,-6.0,-1.6,0.0,5.7,92.1,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-02,-6.8,0.3,0.0,4.6,87.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-03,-6.4,3.1,,4.1,68.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-04,-2.3,4.4,,5.3,70.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-05,-3.3,3.3,,5.4,80.8,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-06,-4.3,-1.2,,5.9,86.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-07,-5.9,3.4,,3.5,75.6,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-08,-3.4,6.2,,5.5,68.3,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-09,-1.1,6.0,,4.7,62.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-10,-1.2,10.5,,3.9,62.1,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-11,2.6,10.9,1.4,10.0,89.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-12,9.4,13.4,39.7,7.4,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-13,2.9,14.0,12.5,6.7,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-14,-5.1,2.9,,10.5,98.8,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-15,-7.0,-3.3,0.4,7.8,96.8,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-16,-5.4,2.9,0.2,7.4,82.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-17,-2.9,4.6,,4.2,70.4,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-18,-2.0,8.6,,3.8,72.3,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-19,1.4,9.5,,2.9,71.9,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-20,-2.3,5.0,,5.7,57.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-21,-3.4,4.9,,4.0,64.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-22,-2.8,4.2,,1.4,68.8,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-23,-4.0,6.3,,4.9,81.1,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-24,-5.6,0.7,,5.3,74.8,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-25,-5.2,4.8,,3.9,62.3,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-26,-1.1,7.5,,4.5,76.4,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-27,3.2,12.0,,3.4,82.1,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-28,-1.9,12.5,1.6,6.2,94.4,,,,
175,ม๘ตต(รทย๛ป๊),2016-02-29,-6.3,-1.3,0.2,7.8,78.3,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-01,-5.7,2.5,,5.2,72.8,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-02,-2.9,9.4,,3.1,73.6,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-03,3.8,13.3,,5.3,88.3,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-04,9.9,13.1,14.4,6.0,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-05,9.7,13.5,34.4,7.5,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-06,3.5,12.7,,5.1,69.1,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-07,6.7,16.1,,2.9,76.3,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-08,-1.5,6.7,33.8,5.4,78.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-09,-3.8,0.1,4.0,5.7,88.1,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-10,-4.5,0.2,,6.5,69.8,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-11,-4.1,2.1,,4.6,66.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-12,-4.5,6.2,,1.8,48.3,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-13,0.2,5.7,0.1,3.8,70.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-14,-1.2,4.6,,5.4,81.6,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-15,-1.6,12.0,,2.1,52.8,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-16,3.9,13.8,,2.2,66.6,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-17,7.0,18.2,0.8,3.1,59.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-18,8.1,12.7,9.6,4.7,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-19,2.0,11.1,,8.5,84.8,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-20,1.5,14.1,,2.6,71.8,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-21,3.4,15.5,,3.3,76.1,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-22,1.9,14.1,,5.5,83.4,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-23,0.5,12.1,,6.4,74.6,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-24,0.0,10.2,,5.4,69.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-25,-0.6,10.0,,4.9,77.4,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-26,-1.1,8.0,,5.3,73.6,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-27,0.1,12.6,,4.5,47.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-28,3.2,16.6,,3.9,47.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-29,6.9,11.9,,6.2,82.9,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-30,6.8,20.7,,2.0,52.6,,,,
175,ม๘ตต(รทย๛ป๊),2016-03-31,9.9,18.6,,1.8,57.8,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-01,9.9,21.7,,2.8,43.6,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-02,10.2,19.2,,4.8,72.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-03,9.9,14.8,6.9,3.0,99.8,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-04,7.5,13.3,3.7,2.5,99.3,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-05,6.7,17.0,,2.8,43.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-06,6.3,14.9,10.7,8.5,63.4,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-07,8.1,12.1,15.5,7.6,97.8,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-08,6.7,21.1,,2.8,59.1,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-09,12.3,22.9,,1.7,30.3,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-10,8.6,22.8,,2.7,,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-11,5.9,17.6,,6.0,84.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-12,5.4,17.5,2.9,8.8,83.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-13,11.4,19.1,16.6,3.2,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-14,10.3,20.1,,5.3,72.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-15,8.3,20.5,,7.2,57.9,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-16,8.4,16.2,39.9,9.8,96.1,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-17,6.3,13.9,0.0,8.9,86.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-18,6.7,16.8,,5.0,67.8,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-19,6.6,20.0,,2.9,57.3,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-20,8.5,17.4,1.8,6.9,84.4,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-21,8.3,14.5,40.5,6.7,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-22,8.6,23.0,,4.7,81.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-23,11.2,18.9,,3.4,59.8,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-24,10.4,22.7,,2.2,36.3,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-25,10.6,24.4,,1.7,37.6,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-26,10.6,23.0,5.0,3.8,64.4,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-27,9.9,11.6,55.5,6.1,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-28,8.7,17.2,6.2,3.9,90.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-29,7.0,20.0,,3.0,62.1,,,,
175,ม๘ตต(รทย๛ป๊),2016-04-30,10.6,19.7,,3.9,41.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-05-01,11.4,19.6,,0.1,60.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-05-02,13.6,16.6,32.3,7.6,98.1,,,,
175,ม๘ตต(รทย๛ป๊),2016-05-03,9.3,15.9,30.7,9.7,97.9,,,,
175,ม๘ตต(รทย๛ป๊),2016-05-04,8.7,18.3,,7.7,62.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-05-05,13.5,21.9,4.3,5.8,65.6,,,,
175,ม๘ตต(รทย๛ป๊),2016-05-06,10.0,20.9,1.4,5.7,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-05-07,7.6,19.2,,5.9,62.4,,,,
175,ม๘ตต(รทย๛ป๊),2016-05-08,10.7,19.5,0.0,6.4,62.5,,,,
175,ม๘ตต(รทย๛ป๊),2016-05-09,10.3,18.2,3.9,3.2,97.6,,,,
175,ม๘ตต(รทย๛ป๊),2016-05-10,9.6,12.6,17.9,5.0,100.0,,,,
175,ม๘ตต(รทย๛ป๊),2016-05-11,9.7,19.2,,3.6,91.5,,,,
