지점,지점명,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),일 최심신적설(cm),평균 전운량(1/10),안개 계속시간(hr),일 미세먼지 농도(㎍/㎥)
264,함양군,2014-12-06,-4.3,3.1,,2.7,65.0,,,,
264,함양군,2014-12-07,-5.0,6.0,,0.8,74.9,,,,
264,함양군,2014-12-08,-6.0,6.7,2.5,1.2,75.5,,,,
264,함양군,2014-12-09,-8.1,9.9,,0.5,66.6,,,,
264,함양군,2014-12-10,-4.6,10.2,0.1,1.2,82.4,,,,
264,함양군,2014-12-11,-0.2,6.5,0.0,3.5,68.9,,,,
264,함양군,2014-12-12,-1.4,4.9,1.5,2.4,71.4,,,,
264,함양군,2014-12-13,-3.9,1.6,0.0,2.8,68.5,,,,
264,함양군,2014-12-14,-5.3,3.5,,1.5,66.1,,,,
264,함양군,2014-12-15,-4.9,7.2,0.0,0.1,80.5,,,,
264,함양군,2014-12-16,-4.7,3.9,2.0,3.3,73.8,,,,
264,함양군,2014-12-17,-6.7,-2.0,,4.1,59.8,,,,
264,함양군,2014-12-18,-8.3,2.6,,2.8,52.3,,,,
264,함양군,2014-12-19,-10.2,2.3,0.4,0.1,76.4,,,,
264,함양군,2014-12-20,-1.9,5.0,1.5,2.6,74.0,,,,
264,함양군,2014-12-21,-7.1,2.1,0.1,2.1,63.9,,,,
264,함양군,2014-12-22,-8.0,2.2,0.0,2.2,80.0,,,,
264,함양군,2014-12-23,-6.9,8.7,,0.7,80.5,,,,
264,함양군,2014-12-24,-2.1,10.8,0.0,2.4,75.6,,,,
264,함양군,2014-12-25,-1.6,5.0,,3.6,54.8,,,,
264,함양군,2014-12-26,-8.1,6.6,,0.7,64.6,,,,
264,함양군,2014-12-27,-8.8,8.4,,0.1,74.6,,,,
264,함양군,2014-12-28,-8.5,6.4,,0.3,77.8,,,,
264,함양군,2014-12-29,-4.5,8.0,0.0,1.7,78.1,,,,
264,함양군,2014-12-30,-3.9,10.7,,2.9,62.5,,,,
264,함양군,2014-12-31,-5.4,3.9,3.5,2.3,73.3,,,,
264,함양군,2015-01-01,-5.8,-0.8,0.0,4.1,52.5,,,,
264,함양군,2015-01-02,-5.9,0.3,0.0,3.4,66.5,,,,
264,함양군,2015-01-03,-10.8,5.5,,1.8,59.3,,,,
264,함양군,2015-01-04,-3.6,10.9,,1.5,77.1,,,,
264,함양군,2015-01-05,-6.0,10.1,4.5,0.1,82.4,,,,
264,함양군,2015-01-06,-1.2,7.8,5.0,3.5,55.5,,,,
264,함양군,2015-01-07,-4.5,1.9,,4.4,45.1,,,,
264,함양군,2015-01-08,-5.4,4.4,,4.1,50.0,,,,
264,함양군,2015-01-09,-0.9,4.6,,2.9,61.0,,,,
264,함양군,2015-01-10,-1.7,7.3,,2.9,53.6,,,,
264,함양군,2015-01-11,-1.4,6.3,0.2,4.1,63.4,,,,
264,함양군,2015-01-12,-8.0,6.1,,0.8,60.3,,,,
264,함양군,2015-01-13,-9.7,8.1,,0.1,75.4,,,,
264,함양군,2015-01-14,-2.0,5.2,,0.1,79.9,,,,
264,함양군,2015-01-15,-3.9,11.6,,0.8,74.1,,,,
264,함양군,2015-01-16,-5.4,4.2,0.2,2.1,83.0,,,,
264,함양군,2015-01-17,-3.3,3.8,0.0,3.8,53.0,,,,
264,함양군,2015-01-18,-10.1,7.5,2.0,1.6,61.8,,,,
264,함양군,2015-01-19,-0.8,6.4,1.5,4.2,65.0,,,,
264,함양군,2015-01-20,-7.2,8.3,,0.4,75.3,,,,
264,함양군,2015-01-21,-2.6,2.9,3.5,0.0,87.6,,,,
264,함양군,2015-01-22,0.1,5.8,,1.1,88.1,,,,
264,함양군,2015-01-23,-3.6,6.9,,1.0,83.6,,,,
264,함양군,2015-01-24,-4.8,8.9,,1.5,80.3,,,,
264,함양군,2015-01-25,-4.4,7.9,3.0,0.1,90.6,,,,
264,함양군,2015-01-26,3.8,12.5,2.0,1.5,90.9,,,,
264,함양군,2015-01-27,-2.9,5.5,,4.2,70.4,,,,
264,함양군,2015-01-28,-4.8,6.0,,1.4,61.6,,,,
264,함양군,2015-01-29,-4.4,4.4,1.0,0.1,91.8,,,,
264,함양군,2015-01-30,-3.8,3.7,0.5,2.8,67.3,,,,
264,함양군,2015-01-31,-6.8,3.3,,3.0,56.8,,,,
264,함양군,2015-02-01,-10.7,8.7,,0.6,68.8,,,,
264,함양군,2015-02-02,-6.7,9.4,,0.4,65.6,,,,
264,함양군,2015-02-03,-7.8,9.9,,0.9,72.6,,,,
264,함양군,2015-02-04,-4.5,6.5,0.0,2.0,68.5,,,,
264,함양군,2015-02-05,-1.5,5.0,,3.0,61.9,,,,
264,함양군,2015-02-06,-3.4,8.5,,2.1,63.9,,,,
264,함양군,2015-02-07,-3.3,6.6,,2.7,68.9,,,,
264,함양군,2015-02-08,-8.3,3.2,,4.9,48.8,,,,
264,함양군,2015-02-09,-9.0,1.2,0.0,3.8,50.4,,,,
264,함양군,2015-02-10,-0.8,8.4,0.0,3.4,59.1,,,,
264,함양군,2015-02-11,0.8,9.7,0.0,2.1,64.3,,,,
264,함양군,2015-02-12,-2.8,5.8,0.0,,51.8,,,,
264,함양군,2015-02-13,-7.9,5.1,,2.7,50.4,,,,
264,함양군,2015-02-14,-8.1,9.9,,1.3,74.8,,,,
264,함양군,2015-02-15,-4.2,9.7,5.5,0.5,79.8,,,,
264,함양군,2015-02-16,2.9,4.9,6.0,1.4,95.9,,,,
264,함양군,2015-02-17,1.9,6.4,0.0,3.8,74.8,,,,
264,함양군,2015-02-18,1.0,4.0,0.0,3.3,76.5,,,,
264,함양군,2015-02-19,-3.7,10.3,,0.8,72.8,,,,
264,함양군,2015-02-20,-5.8,11.6,,0.8,72.8,,,,
264,함양군,2015-02-21,3.8,6.9,2.0,0.8,89.1,,,,
264,함양군,2015-02-22,1.2,10.1,0.2,3.0,80.1,,,,
264,함양군,2015-02-23,-1.5,10.3,,3.5,63.1,,,,
264,함양군,2015-02-24,-1.6,11.5,,2.4,54.9,,,,
264,함양군,2015-02-25,-1.9,9.2,,0.1,73.1,,,,
264,함양군,2015-02-26,-1.2,8.2,0.0,3.4,58.8,,,,
264,함양군,2015-02-27,-5.1,5.2,,2.4,46.1,,,,
264,함양군,2015-02-28,-6.8,5.6,3.0,0.4,81.0,,,,
264,함양군,2015-03-01,0.2,5.9,0.5,2.5,78.9,,,,
264,함양군,2015-03-02,-5.9,11.4,,0.9,57.8,,,,
264,함양군,2015-03-03,-1.7,5.9,2.5,1.1,84.0,,,,
264,함양군,2015-03-04,-2.6,4.2,0.0,4.6,49.4,,,,
264,함양군,2015-03-05,-8.3,8.7,,0.8,52.0,,,,
264,함양군,2015-03-06,-5.9,12.3,,0.7,65.4,,,,
264,함양군,2015-03-07,-4.0,14.1,,0.9,63.4,,,,
264,함양군,2015-03-08,-6.1,15.8,,0.7,58.3,,,,
264,함양군,2015-03-09,-3.9,12.9,0.4,4.2,54.0,,,,
264,함양군,2015-03-10,-5.6,3.0,,5.5,42.1,,,,
264,함양군,2015-03-11,-1.9,8.2,0.0,5.0,52.1,,,,
264,함양군,2015-03-12,-0.9,10.9,,3.5,41.4,,,,
264,함양군,2015-03-13,-0.6,7.6,1.5,1.5,84.9,,,,
264,함양군,2015-03-14,-4.7,13.2,,0.8,63.4,,,,
264,함양군,2015-03-15,-3.5,17.3,,1.3,57.9,,,,
264,함양군,2015-03-16,-1.6,22.4,,0.6,56.3,,,,
264,함양군,2015-03-17,-1.0,23.6,,0.5,61.6,,,,
264,함양군,2015-03-18,8.0,10.1,42.0,0.5,93.8,,,,
264,함양군,2015-03-19,7.8,20.3,2.5,0.4,83.9,,,,
264,함양군,2015-03-20,8.3,22.4,,0.9,65.4,,,,
264,함양군,2015-03-21,5.1,21.0,,1.4,52.8,,,,
264,함양군,2015-03-22,4.1,17.8,,,42.8,,,,
264,함양군,2015-03-23,-2.3,12.8,,3.5,40.3,,,,
264,함양군,2015-03-24,-3.7,13.6,,1.5,48.5,,,,
264,함양군,2015-03-25,-5.2,16.2,,0.6,52.0,,,,
264,함양군,2015-03-26,-3.9,19.3,,1.0,51.0,,,,
264,함양군,2015-03-27,-3.1,19.2,,1.0,52.1,,,,
264,함양군,2015-03-28,-2.2,20.6,,1.9,52.1,,,,
264,함양군,2015-03-29,4.2,21.8,,1.7,58.3,,,,
264,함양군,2015-03-30,1.7,22.6,,0.7,74.9,,,,
264,함양군,2015-03-31,5.5,12.4,0.5,0.0,95.6,,,,
264,함양군,2015-04-01,8.9,23.0,0.2,,88.9,,,,
264,함양군,2015-04-02,8.2,13.7,2.5,1.7,89.5,,,,
264,함양군,2015-04-03,12.4,19.8,2.0,2.6,82.9,,,,
264,함양군,2015-04-04,7.9,17.2,23.0,2.1,79.3,,,,
264,함양군,2015-04-05,8.4,12.4,9.0,0.3,94.6,,,,
264,함양군,2015-04-06,7.5,14.4,6.0,0.2,95.3,,,,
264,함양군,2015-04-07,6.2,10.2,0.0,0.7,88.6,,,,
264,함양군,2015-04-08,5.4,13.7,0.5,0.8,78.5,,,,
264,함양군,2015-04-09,6.1,16.6,0.0,0.6,72.5,,,,
264,함양군,2015-04-10,2.2,19.9,,0.6,68.9,,,,
264,함양군,2015-04-11,2.0,21.3,,0.8,64.0,,,,
264,함양군,2015-04-12,3.3,18.3,0.0,1.3,63.4,,,,
264,함양군,2015-04-13,8.0,10.5,6.0,0.7,93.3,,,,
264,함양군,2015-04-14,4.7,14.0,9.0,1.3,79.3,,,,
264,함양군,2015-04-15,6.6,19.9,0.3,3.0,67.5,,,,
264,함양군,2015-04-16,2.7,23.2,1.5,2.7,74.5,,,,
264,함양군,2015-04-17,0.2,20.2,,1.5,55.6,,,,
264,함양군,2015-04-18,0.8,22.1,2.5,0.7,68.5,,,,
264,함양군,2015-04-19,9.4,17.8,1.5,0.2,94.5,,,,
264,함양군,2015-04-20,9.6,16.5,20.5,0.6,94.3,,,,
264,함양군,2015-04-21,8.0,24.0,,1.2,60.3,,,,
264,함양군,2015-04-22,5.1,21.9,,1.9,53.8,,,,
264,함양군,2015-04-23,10.9,24.6,,1.7,,,,,
264,함양군,2015-04-24,9.3,25.4,,2.1,46.9,,,,
264,함양군,2015-04-25,4.6,27.3,,1.2,46.6,,,,
264,함양군,2015-04-26,5.0,29.2,,1.8,42.3,,,,
264,함양군,2015-04-27,8.5,27.8,,1.0,49.9,,,,
264,함양군,2015-04-28,6.5,21.9,4.0,1.1,83.8,,,,
264,함양군,2015-04-29,13.7,16.2,59.0,1.3,96.0,,,,
264,함양군,2015-04-30,13.3,23.7,,0.5,84.5,,,,
264,함양군,2015-05-01,12.2,28.0,,0.8,78.4,,,,
264,함양군,2015-05-02,12.5,25.8,0.0,1.1,77.4,,,,
264,함양군,2015-05-03,16.1,19.3,14.0,1.6,94.8,,,,
264,함양군,2015-05-04,10.2,22.0,,3.6,49.6,,,,
264,함양군,2015-05-05,1.6,23.1,,1.3,59.8,,,,
264,함양군,2015-05-06,4.7,25.2,,0.5,67.3,,,,
264,함양군,2015-05-07,5.8,26.3,,1.2,61.1,,,,
264,함양군,2015-05-08,5.6,25.9,,0.7,64.3,,,,
264,함양군,2015-05-09,12.5,25.1,0.5,0.6,74.3,,,,
264,함양군,2015-05-10,9.1,26.6,,0.9,76.9,,,,
264,함양군,2015-05-11,9.8,19.3,20.0,2.3,80.8,,,,
264,함양군,2015-05-12,12.8,20.7,10.5,4.4,67.1,,,,
264,함양군,2015-05-13,11.3,26.1,,3.9,57.0,,,,
264,함양군,2015-05-14,9.1,28.6,,1.0,73.4,,,,
264,함양군,2015-05-15,18.3,26.2,0.5,2.1,76.4,,,,
264,함양군,2015-05-16,9.8,27.1,,1.0,62.9,,,,
264,함양군,2015-05-17,5.0,26.2,,0.4,65.3,,,,
264,함양군,2015-05-18,11.6,15.1,5.0,0.2,93.1,,,,
264,함양군,2015-05-19,9.1,26.9,,1.6,70.5,,,,
264,함양군,2015-05-20,9.2,22.9,,2.5,55.4,,,,
264,함양군,2015-05-21,6.0,26.4,,1.6,58.1,,,,
264,함양군,2015-05-22,11.4,28.0,,1.0,55.3,,,,
264,함양군,2015-05-23,12.7,25.3,,0.4,67.9,,,,
264,함양군,2015-05-24,9.6,29.8,,0.9,60.1,,,,
264,함양군,2015-05-25,10.0,30.3,,1.5,57.5,,,,
264,함양군,2015-05-26,9.0,33.1,,,53.9,,,,
264,함양군,2015-05-27,11.3,31.6,,0.8,62.3,,,,
264,함양군,2015-05-28,13.7,30.1,,0.7,63.4,,,,
264,함양군,2015-05-29,10.6,30.8,0.0,0.8,62.8,,,,
264,함양군,2015-05-30,13.9,21.8,3.5,0.4,87.4,,,,
264,함양군,2015-05-31,12.3,29.2,,0.6,72.6,,,,
264,함양군,2015-06-01,12.9,30.0,,0.5,72.6,,,,
264,함양군,2015-06-02,16.1,24.3,0.0,0.2,84.5,,,,
264,함양군,2015-06-03,15.1,28.9,,2.3,48.8,,,,
264,함양군,2015-06-04,9.1,30.1,,0.7,57.8,,,,
264,함양군,2015-06-05,10.4,17.6,4.0,0.4,87.3,,,,
264,함양군,2015-06-06,10.2,26.8,,0.9,77.9,,,,
264,함양군,2015-06-07,11.7,27.2,,0.7,69.5,,,,
264,함양군,2015-06-08,11.7,24.3,7.5,0.4,87.9,,,,
264,함양군,2015-06-09,16.0,29.1,,0.5,79.4,,,,
264,함양군,2015-06-10,14.2,30.8,,1.0,71.6,,,,
264,함양군,2015-06-11,16.3,23.8,0.3,0.8,85.9,,,,
264,함양군,2015-06-12,15.2,30.8,,2.2,62.6,,,,
264,함양군,2015-06-13,14.2,28.5,,0.6,80.3,,,,
264,함양군,2015-06-14,15.0,25.6,1.5,0.5,88.6,,,,
264,함양군,2015-06-15,18.4,28.7,,0.5,84.4,,,,
264,함양군,2015-06-16,19.3,30.2,2.0,0.6,84.9,,,,
264,함양군,2015-06-17,18.9,23.9,,1.1,87.4,,,,
264,함양군,2015-06-18,15.4,28.3,,0.9,76.5,,,,
264,함양군,2015-06-19,17.4,29.6,1.5,0.7,75.4,,,,
264,함양군,2015-06-20,16.0,24.0,7.5,0.7,86.4,,,,
264,함양군,2015-06-21,15.9,26.4,0.5,0.7,84.9,,,,
264,함양군,2015-06-22,17.4,28.1,,0.8,80.3,,,,
264,함양군,2015-06-23,15.6,30.5,,0.7,79.1,,,,
264,함양군,2015-06-24,17.8,26.2,,0.8,83.1,,,,
264,함양군,2015-06-25,17.4,25.4,33.5,1.1,86.1,,,,
264,함양군,2015-06-26,18.6,24.8,20.0,1.6,89.5,,,,
264,함양군,2015-06-27,17.9,26.0,3.5,0.7,88.3,,,,
264,함양군,2015-06-28,18.7,29.5,,0.7,81.6,,,,
264,함양군,2015-06-29,18.7,30.4,,0.6,81.6,,,,
264,함양군,2015-06-30,17.6,23.2,21.5,0.5,94.0,,,,
264,함양군,2015-07-01,17.4,28.1,0.5,1.9,77.5,,,,
264,함양군,2015-07-02,14.6,29.6,0.5,1.1,70.0,,,,
264,함양군,2015-07-03,15.6,28.5,,1.6,70.9,,,,
264,함양군,2015-07-04,12.5,27.0,,0.8,78.3,,,,
264,함양군,2015-07-05,16.3,28.6,,0.6,78.4,,,,
264,함양군,2015-07-06,17.9,26.7,,0.7,84.5,,,,
264,함양군,2015-07-07,17.5,21.6,19.0,0.5,94.1,,,,
264,함양군,2015-07-08,17.8,21.9,28.0,0.5,96.1,,,,
264,함양군,2015-07-09,20.0,24.3,14.5,0.8,94.4,,,,
264,함양군,2015-07-10,18.7,31.2,,0.6,86.0,,,,
264,함양군,2015-07-11,21.4,31.5,19.0,0.8,92.1,,,,
264,함양군,2015-07-12,22.5,26.3,64.5,3.1,,,,,
264,함양군,2015-07-13,24.2,28.1,,3.8,,,,,
264,함양군,2015-07-14,21.0,32.8,,1.2,74.9,,,,
264,함양군,2015-07-15,20.7,33.9,,0.5,76.1,,,,
264,함양군,2015-07-16,17.6,29.5,,0.8,74.4,,,,
264,함양군,2015-07-17,16.7,25.6,0.0,0.6,78.5,,,,
264,함양군,2015-07-18,20.1,30.3,,0.7,78.9,,,,
264,함양군,2015-07-19,19.5,31.8,0.0,1.0,75.6,,,,
264,함양군,2015-07-20,23.4,28.3,1.0,0.4,88.3,,,,
264,함양군,2015-07-21,23.6,31.1,5.0,0.9,86.9,,,,
264,함양군,2015-07-22,24.2,33.2,0.0,0.5,84.3,,,,
264,함양군,2015-07-23,24.3,28.5,8.5,0.1,92.1,,,,
264,함양군,2015-07-24,24.3,30.3,2.0,0.5,89.5,,,,
264,함양군,2015-07-25,22.2,33.1,,1.2,78.6,,,,
264,함양군,2015-07-26,21.8,35.8,,0.5,75.4,,,,
264,함양군,2015-07-27,23.0,32.2,0.0,1.4,77.5,,,,
264,함양군,2015-07-28,24.6,33.0,12.5,1.3,81.0,,,,
264,함양군,2015-07-29,22.9,33.5,0.2,1.0,82.1,,,,
264,함양군,2015-07-30,23.4,35.8,,0.9,78.0,,,,
264,함양군,2015-07-31,23.7,36.6,,0.7,78.5,,,,
264,함양군,2015-08-01,22.1,35.9,,0.6,76.5,,,,
264,함양군,2015-08-02,21.2,34.4,,0.9,80.9,,,,
264,함양군,2015-08-03,23.3,35.0,,0.8,73.5,,,,
264,함양군,2015-08-04,21.5,35.1,,1.1,73.4,,,,
264,함양군,2015-08-05,20.2,36.5,,0.8,74.5,,,,
264,함양군,2015-08-06,22.9,37.1,,0.6,74.5,,,,
264,함양군,2015-08-07,22.2,36.4,,0.4,74.5,,,,
264,함양군,2015-08-08,23.4,35.2,0.0,0.7,77.6,,,,
264,함양군,2015-08-09,22.7,35.6,,0.9,73.1,,,,
264,함양군,2015-08-10,21.2,34.9,,0.5,75.6,,,,
264,함양군,2015-08-11,19.0,28.7,18.0,0.4,83.9,,,,
264,함양군,2015-08-12,19.0,25.7,5.5,0.4,90.8,,,,
264,함양군,2015-08-13,20.1,33.2,0.4,0.8,79.1,,,,
264,함양군,2015-08-14,19.5,32.9,,0.6,76.1,,,,
264,함양군,2015-08-15,19.6,33.6,,0.7,75.6,,,,
264,함양군,2015-08-16,20.5,30.0,0.4,0.5,82.9,,,,
264,함양군,2015-08-17,20.1,34.0,0.0,0.5,75.1,,,,
264,함양군,2015-08-18,19.9,28.4,,0.2,82.3,,,,
264,함양군,2015-08-19,19.8,30.4,,0.6,80.1,,,,
264,함양군,2015-08-20,21.9,25.9,10.0,0.0,89.9,,,,
264,함양군,2015-08-21,21.0,30.4,53.5,0.4,83.0,,,,
264,함양군,2015-08-22,20.7,29.7,0.0,0.4,84.9,,,,
264,함양군,2015-08-23,20.9,30.2,,0.2,83.4,,,,
264,함양군,2015-08-24,21.4,27.1,0.5,0.7,82.9,,,,
264,함양군,2015-08-25,19.2,23.0,28.0,0.5,92.5,,,,
264,함양군,2015-08-26,18.3,29.0,,0.9,78.3,,,,
264,함양군,2015-08-27,16.3,28.6,4.0,1.0,84.4,,,,
264,함양군,2015-08-28,19.0,30.4,0.5,0.7,80.3,,,,
264,함양군,2015-08-29,17.8,31.2,,0.3,78.3,,,,
264,함양군,2015-08-30,16.7,30.1,,0.4,79.6,,,,
264,함양군,2015-08-31,17.8,30.1,,0.7,79.3,,,,
264,함양군,2015-09-01,20.8,26.6,0.0,0.5,81.0,,,,
264,함양군,2015-09-02,20.2,29.6,10.5,0.7,85.1,,,,
264,함양군,2015-09-03,19.9,29.3,0.1,1.2,79.1,,,,
264,함양군,2015-09-04,17.0,31.4,,0.5,75.6,,,,
264,함양군,2015-09-05,19.3,27.0,4.0,0.9,86.1,,,,
264,함양군,2015-09-06,17.9,25.0,11.0,0.8,85.1,,,,
264,함양군,2015-09-07,15.2,26.9,,0.4,75.3,,,,
264,함양군,2015-09-08,13.5,26.6,,0.7,73.8,,,,
264,함양군,2015-09-09,10.6,28.7,,0.6,70.4,,,,
264,함양군,2015-09-10,10.8,30.2,,0.5,72.3,,,,
264,함양군,2015-09-11,13.8,29.4,0.0,1.1,71.9,,,,
264,함양군,2015-09-12,12.8,23.1,0.5,1.0,82.8,,,,
264,함양군,2015-09-13,11.6,26.5,,0.9,71.1,,,,
264,함양군,2015-09-14,9.8,27.4,,0.4,70.6,,,,
264,함양군,2015-09-15,9.3,25.1,,0.7,72.9,,,,
264,함양군,2015-09-16,9.0,24.6,0.0,0.5,78.5,,,,
264,함양군,2015-09-17,14.7,26.2,1.0,0.7,76.3,,,,
264,함양군,2015-09-18,13.5,29.0,,0.5,72.1,,,,
264,함양군,2015-09-19,14.1,29.2,,0.4,76.4,,,,
264,함양군,2015-09-20,13.9,29.1,,0.4,75.4,,,,
264,함양군,2015-09-21,13.7,31.4,,0.3,75.3,,,,
264,함양군,2015-09-22,11.8,27.9,,0.7,77.8,,,,
264,함양군,2015-09-23,11.9,18.6,19.0,0.2,95.3,,,,
264,함양군,2015-09-24,15.9,23.5,0.0,0.2,92.5,,,,
264,함양군,2015-09-25,14.7,25.1,,0.3,89.6,,,,
264,함양군,2015-09-26,13.1,27.0,,0.2,88.8,,,,
264,함양군,2015-09-27,11.8,27.8,,0.3,84.3,,,,
264,함양군,2015-09-28,11.9,28.4,,0.3,82.9,,,,
264,함양군,2015-09-29,11.5,27.7,,0.6,81.3,,,,
264,함양군,2015-09-30,14.3,21.2,0.0,0.8,82.0,,,,
264,함양군,2015-10-01,14.6,23.8,66.5,2.3,91.0,,,,
264,함양군,2015-10-02,9.5,22.5,,2.3,59.1,,,,
264,함양군,2015-10-03,10.0,24.6,,1.6,80.8,,,,
264,함양군,2015-10-04,9.8,25.6,,0.4,75.1,,,,
264,함양군,2015-10-05,9.3,25.0,,0.3,80.8,,,,
264,함양군,2015-10-06,6.5,26.3,,0.2,78.9,,,,
264,함양군,2015-10-07,6.4,25.3,,0.3,83.9,,,,
264,함양군,2015-10-08,9.4,24.8,0.5,0.4,90.8,,,,
264,함양군,2015-10-09,6.7,21.8,,1.9,72.9,,,,
264,함양군,2015-10-10,3.8,22.3,2.0,1.1,82.6,,,,
264,함양군,2015-10-11,7.8,17.1,3.5,2.8,74.4,,,,
264,함양군,2015-10-12,10.5,18.6,0.1,2.6,68.3,,,,
264,함양군,2015-10-13,6.4,22.9,,1.5,64.5,,,,
264,함양군,2015-10-14,6.7,25.4,,0.7,75.6,,,,
264,함양군,2015-10-15,6.9,24.5,,0.3,83.5,,,,
264,함양군,2015-10-16,8.1,24.5,,0.3,84.6,,,,
264,함양군,2015-10-17,7.2,25.7,,0.2,82.9,,,,
264,함양군,2015-10-18,4.6,26.9,,0.3,78.6,,,,
264,함양군,2015-10-19,5.7,24.7,,0.2,83.5,,,,
264,함양군,2015-10-20,6.8,26.0,,0.3,82.5,,,,
264,함양군,2015-10-21,8.5,25.2,,0.2,87.5,,,,
264,함양군,2015-10-22,8.4,22.6,,0.3,88.8,,,,
264,함양군,2015-10-23,9.6,23.7,,0.7,83.9,,,,
264,함양군,2015-10-24,8.2,22.9,,1.2,88.3,,,,
264,함양군,2015-10-25,7.2,21.1,,0.4,81.8,,,,
264,함양군,2015-10-26,5.5,20.1,,0.8,81.4,,,,
264,함양군,2015-10-27,8.3,16.8,17.0,1.8,79.9,,,,
264,함양군,2015-10-28,4.8,17.2,,1.3,70.8,,,,
264,함양군,2015-10-29,3.8,16.9,,1.2,79.0,,,,
264,함양군,2015-10-30,0.5,14.4,0.0,1.3,65.5,,,,
264,함양군,2015-10-31,-1.3,15.0,,1.3,68.3,,,,
264,함양군,2015-11-01,-1.4,9.1,0.0,0.1,84.0,,,,
264,함양군,2015-11-02,-0.5,17.1,,1.3,77.0,,,,
264,함양군,2015-11-03,2.0,20.8,,0.5,77.6,,,,
264,함양군,2015-11-04,-0.3,21.0,,0.2,82.1,,,,
264,함양군,2015-11-05,4.2,23.3,,0.8,79.8,,,,
264,함양군,2015-11-06,4.5,19.8,5.5,0.9,83.8,,,,
264,함양군,2015-11-07,11.7,13.4,24.5,1.0,96.3,,,,
264,함양군,2015-11-08,12.4,16.7,4.0,0.2,96.4,,,,
264,함양군,2015-11-09,8.5,16.8,0.5,2.1,84.6,,,,
264,함양군,2015-11-10,3.9,16.4,,1.0,83.9,,,,
264,함양군,2015-11-11,4.1,18.1,,0.2,86.1,,,,
264,함양군,2015-11-12,6.5,18.9,,0.9,80.4,,,,
264,함양군,2015-11-13,10.4,12.8,37.0,0.4,95.1,,,,
264,함양군,2015-11-14,10.9,17.7,1.0,0.9,92.1,,,,
264,함양군,2015-11-15,7.7,19.5,,0.9,80.0,,,,
264,함양군,2015-11-16,5.6,13.0,8.5,0.0,96.3,,,,
264,함양군,2015-11-17,12.0,18.9,,0.4,92.4,,,,
264,함양군,2015-11-18,9.2,15.2,18.5,0.7,95.0,,,,
264,함양군,2015-11-19,8.9,11.4,1.0,0.1,95.4,,,,
264,함양군,2015-11-20,5.8,17.7,,0.7,86.9,,,,
264,함양군,2015-11-21,4.2,9.7,0.5,0.0,97.3,,,,
264,함양군,2015-11-22,8.5,16.0,,0.3,90.1,,,,
264,함양군,2015-11-23,8.8,13.9,0.4,0.5,91.3,,,,
264,함양군,2015-11-24,8.8,14.2,,1.6,71.0,,,,
264,함양군,2015-11-25,3.6,8.9,4.5,1.5,88.6,,,,
264,함양군,2015-11-26,-0.7,4.1,4.5,2.3,87.5,,,,
264,함양군,2015-11-27,-1.1,4.8,0.0,2.6,78.9,,,,
264,함양군,2015-11-28,2.0,8.2,,1.1,78.5,,,,
264,함양군,2015-11-29,2.3,11.3,,0.1,85.6,,,,
264,함양군,2015-11-30,-0.3,12.0,0.5,1.4,80.9,,,,
264,함양군,2015-12-01,-2.6,13.6,,0.1,89.3,,,,
264,함양군,2015-12-02,-0.4,11.0,4.5,1.3,87.3,,,,
264,함양군,2015-12-03,0.3,5.8,4.5,4.0,74.8,,,,
264,함양군,2015-12-04,0.3,5.7,0.5,3.4,78.5,,,,
264,함양군,2015-12-05,4.7,7.5,0.0,3.8,67.3,,,,
264,함양군,2015-12-06,-2.5,9.5,,0.2,83.5,,,,
264,함양군,2015-12-07,-5.1,12.5,,0.3,80.4,,,,
264,함양군,2015-12-08,-3.9,12.9,,0.2,77.4,,,,
264,함양군,2015-12-09,-2.9,13.8,,0.1,88.4,,,,
264,함양군,2015-12-10,5.3,9.7,22.5,0.1,97.0,,,,
264,함양군,2015-12-11,6.1,10.6,5.5,1.0,92.8,,,,
264,함양군,2015-12-12,-1.2,11.6,,0.2,84.3,,,,
264,함양군,2015-12-13,2.5,14.6,,0.3,85.4,,,,
264,함양군,2015-12-14,3.0,8.0,3.0,0.4,96.0,,,,
264,함양군,2015-12-15,5.7,10.4,0.0,2.7,75.8,,,,
264,함양군,2015-12-16,-0.4,5.7,1.5,2.9,75.9,,,,
264,함양군,2015-12-17,-3.6,2.3,,3.0,55.5,,,,
264,함양군,2015-12-18,-7.3,6.7,,1.8,74.9,,,,
264,함양군,2015-12-19,-5.7,10.3,,0.2,82.1,,,,
264,함양군,2015-12-20,-4.7,5.5,1.0,0.1,87.5,,,,
264,함양군,2015-12-21,-1.6,10.8,2.0,1.1,89.6,,,,
264,함양군,2015-12-22,-2.4,12.4,0.2,0.2,88.3,,,,
264,함양군,2015-12-23,3.0,8.1,2.0,0.1,97.1,,,,
264,함양군,2015-12-24,-0.1,11.3,,1.9,80.1,,,,
264,함양군,2015-12-25,-3.7,6.3,,2.7,54.9,,,,
264,함양군,2015-12-26,-3.6,9.6,0.0,1.8,75.5,,,,
264,함양군,2015-12-27,-2.5,5.7,,2.4,56.4,,,,
264,함양군,2015-12-28,-4.3,2.8,,2.8,57.0,,,,
264,함양군,2015-12-29,-6.1,6.5,,1.5,63.5,,,,
264,함양군,2015-12-30,-7.9,9.0,0.3,0.6,73.9,,,,
