ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,ÃÖÀú±â¿Â(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),ÀÏ°­¼ö·®(mm),Æò±Õ Ç³¼Ó(m/s),Æò±Õ »ó´ë½Àµµ(%),ÀÏ ÃÖ½É½ÅÀû¼³(cm),Æò±Õ Àü¿î·®(1/10),¾È°³ °è¼Ó½Ã°£(hr)
116,°ü¾Ç»ê,1985-02-07,-2.6,3.5,,2.5,76.0,,2.0,
116,°ü¾Ç»ê,1985-02-08,-1.0,4.3,,1.7,61.8,,9.3,
116,°ü¾Ç»ê,1985-02-09,-2.1,3.9,6.7,3.2,90.3,8.6,9.8,12.77
116,°ü¾Ç»ê,1985-02-10,-3.2,0.9,1.8,4.0,89.5,3.2,9.8,13.13
116,°ü¾Ç»ê,1985-02-11,-4.4,0.2,,2.1,87.8,,6.8,11.42
116,°ü¾Ç»ê,1985-02-12,-3.8,-0.4,1.9,3.5,91.0,2.1,10.0,7.6
116,°ü¾Ç»ê,1985-02-13,-10.6,-1.0,1.2,4.5,90.5,1.3,7.5,16.3
116,°ü¾Ç»ê,1985-02-14,-11.6,-1.3,,3.4,63.5,,0.0,
116,°ü¾Ç»ê,1985-02-15,-4.6,2.2,,2.9,73.5,,3.8,
116,°ü¾Ç»ê,1985-02-16,-8.6,0.9,1.8,5.3,75.5,3.0,9.3,5.72
116,°ü¾Ç»ê,1985-02-17,-9.8,1.4,,1.3,72.8,,2.0,
116,°ü¾Ç»ê,1985-02-18,-3.1,-0.5,2.7,0.6,86.8,3.1,9.8,12.25
116,°ü¾Ç»ê,1985-02-19,-3.0,5.8,8.0,1.4,82.5,8.6,9.3,4.95
116,°ü¾Ç»ê,1985-02-20,-12.3,-3.0,6.8,4.1,86.5,11.8,7.0,11.97
116,°ü¾Ç»ê,1985-02-21,-14.8,-7.4,0.1,7.5,78.3,0.3,1.5,
116,°ü¾Ç»ê,1985-02-22,-15.2,-6.1,,5.7,72.8,,1.5,
116,°ü¾Ç»ê,1985-02-23,-14.4,-6.1,,7.0,71.5,,2.5,
116,°ü¾Ç»ê,1985-02-24,-14.4,-4.5,,4.1,71.3,,0.0,
116,°ü¾Ç»ê,1985-02-25,-10.9,-3.1,,2.7,69.5,,0.8,
116,°ü¾Ç»ê,1985-02-26,-8.0,-0.8,,2.4,47.3,,5.0,
116,°ü¾Ç»ê,1985-02-27,-4.0,3.9,0.1,1.9,46.3,0.2,9.5,
116,°ü¾Ç»ê,1985-02-28,-1.2,6.1,,1.9,73.5,,6.5,6.67
116,°ü¾Ç»ê,1985-03-01,-0.4,2.1,0.5,3.4,86.0,0.3,9.5,11.77
116,°ü¾Ç»ê,1985-03-02,-2.4,2.2,,3.4,88.8,,9.5,12.9
116,°ü¾Ç»ê,1985-03-03,-5.6,3.6,,3.1,67.5,,4.8,
116,°ü¾Ç»ê,1985-03-04,-4.2,3.0,,2.1,61.5,,5.0,
116,°ü¾Ç»ê,1985-03-05,-7.3,0.4,,3.3,64.0,,2.5,
116,°ü¾Ç»ê,1985-03-06,-8.9,-1.0,,1.6,71.3,,6.5,
116,°ü¾Ç»ê,1985-03-07,-3.8,1.6,1.0,1.1,69.0,1.7,9.5,
116,°ü¾Ç»ê,1985-03-08,-2.8,1.4,10.7,0.2,89.0,1.0,8.5,11.33
116,°ü¾Ç»ê,1985-03-09,-11.1,-0.5,,4.9,53.5,,0.0,
116,°ü¾Ç»ê,1985-03-10,-11.8,-0.5,,,47.3,,4.5,
116,°ü¾Ç»ê,1985-03-11,-6.1,3.0,,,49.3,,3.8,
116,°ü¾Ç»ê,1985-03-12,-6.2,4.5,,,60.8,,0.0,0.52
116,°ü¾Ç»ê,1985-03-13,-3.3,4.5,,3.5,79.8,,7.3,13.03
116,°ü¾Ç»ê,1985-03-14,-6.2,5.3,,4.2,37.3,,0.0,
116,°ü¾Ç»ê,1985-03-15,-1.6,8.7,,3.6,61.3,,1.0,
116,°ü¾Ç»ê,1985-03-16,-1.0,6.2,,2.6,66.0,,8.0,
116,°ü¾Ç»ê,1985-03-17,-0.4,10.5,,,62.0,,2.5,
116,°ü¾Ç»ê,1985-03-18,0.6,8.4,,,48.3,,6.5,
116,°ü¾Ç»ê,1985-03-19,3.3,12.4,,,56.0,,2.5,
116,°ü¾Ç»ê,1985-03-20,3.3,12.4,,,28.8,,4.5,
116,°ü¾Ç»ê,1985-03-21,-0.3,11.2,,,52.3,,0.0,
116,°ü¾Ç»ê,1985-03-22,-1.4,10.1,,1.3,44.0,,0.0,
116,°ü¾Ç»ê,1985-03-23,1.2,13.1,,1.8,59.5,,1.0,
116,°ü¾Ç»ê,1985-03-24,2.9,15.1,,1.5,50.0,,3.0,
116,°ü¾Ç»ê,1985-03-25,3.5,9.6,42.7,3.6,85.3,,10.0,13.2
116,°ü¾Ç»ê,1985-03-26,-0.8,10.5,0.7,2.4,60.0,,7.5,
116,°ü¾Ç»ê,1985-03-27,0.0,5.2,8.7,3.1,96.8,,9.5,16.38
116,°ü¾Ç»ê,1985-03-28,-1.0,5.2,,5.2,78.5,,6.8,7.23
116,°ü¾Ç»ê,1985-03-29,-3.0,4.1,,6.6,57.3,,1.5,
116,°ü¾Ç»ê,1985-03-30,-3.8,5.4,,6.4,61.5,,2.0,
116,°ü¾Ç»ê,1985-03-31,-3.7,7.8,,5.9,61.3,,0.0,
116,°ü¾Ç»ê,1985-04-01,-2.3,10.8,,3.8,41.8,,2.5,
116,°ü¾Ç»ê,1985-04-02,1.9,11.8,,3.7,51.5,,8.3,
116,°ü¾Ç»ê,1985-04-03,3.0,6.8,26.7,2.4,94.8,,10.0,17.4
116,°ü¾Ç»ê,1985-04-04,-0.8,3.8,0.9,6.1,96.5,,7.3,14.5
116,°ü¾Ç»ê,1985-04-05,-0.1,12.6,,5.2,63.3,,0.0,
116,°ü¾Ç»ê,1985-04-06,2.5,11.5,,2.6,38.8,,7.0,
116,°ü¾Ç»ê,1985-04-07,3.3,18.5,,2.5,71.0,,0.0,
116,°ü¾Ç»ê,1985-04-08,5.3,19.1,,2.9,69.0,,0.0,
116,°ü¾Ç»ê,1985-04-09,7.1,21.9,,3.2,49.0,,0.0,
116,°ü¾Ç»ê,1985-04-10,12.1,18.0,,2.2,37.8,,7.5,
116,°ü¾Ç»ê,1985-04-11,4.1,12.1,,,56.5,,6.8,
116,°ü¾Ç»ê,1985-04-12,1.2,15.2,,,29.0,,0.0,
116,°ü¾Ç»ê,1985-04-13,4.2,20.9,,,18.0,,0.0,
116,°ü¾Ç»ê,1985-04-14,8.6,17.0,,0.7,27.0,,7.5,
116,°ü¾Ç»ê,1985-04-15,6.1,17.8,,3.1,45.8,,0.0,
116,°ü¾Ç»ê,1985-04-16,7.2,18.4,,3.6,55.3,,5.0,
116,°ü¾Ç»ê,1985-04-17,3.1,9.8,3.9,3.6,88.8,,10.0,14.28
116,°ü¾Ç»ê,1985-04-18,4.8,13.8,0.1,2.8,79.0,,9.8,12.53
116,°ü¾Ç»ê,1985-04-19,5.8,12.3,12.2,6.8,92.8,,9.5,12.33
116,°ü¾Ç»ê,1985-04-20,3.8,17.2,,4.2,78.3,,7.0,7.83
116,°ü¾Ç»ê,1985-04-21,9.6,20.4,,2.9,50.3,,9.0,
116,°ü¾Ç»ê,1985-04-22,5.7,11.2,0.3,4.2,90.3,,9.5,17.07
116,°ü¾Ç»ê,1985-04-23,4.2,11.0,,,77.5,,2.5,
116,°ü¾Ç»ê,1985-04-24,3.6,17.0,,2.3,52.8,,0.0,
116,°ü¾Ç»ê,1985-04-25,8.7,20.7,,3.0,35.3,,7.5,
116,°ü¾Ç»ê,1985-04-26,3.8,12.9,20.7,5.9,79.8,,7.0,9.28
116,°ü¾Ç»ê,1985-04-27,2.8,15.2,,5.5,58.0,,0.0,
116,°ü¾Ç»ê,1985-04-28,3.6,13.5,1.2,4.0,48.3,,2.5,
116,°ü¾Ç»ê,1985-04-29,3.2,18.7,,3.4,38.5,,1.5,
116,°ü¾Ç»ê,1985-04-30,11.5,22.4,,6.3,53.5,,2.8,
116,°ü¾Ç»ê,1985-05-01,13.5,20.5,,4.9,79.0,,7.0,
116,°ü¾Ç»ê,1985-05-02,13.8,22.0,,3.8,73.0,,4.5,
116,°ü¾Ç»ê,1985-05-03,12.4,21.2,,1.7,68.5,,7.5,
116,°ü¾Ç»ê,1985-05-04,14.9,20.4,20.0,1.4,72.5,,9.5,5.58
116,°ü¾Ç»ê,1985-05-05,12.7,16.5,36.6,4.9,98.0,,10.0,24.0
116,°ü¾Ç»ê,1985-05-06,7.8,13.5,36.0,2.4,98.0,,10.0,24.0
116,°ü¾Ç»ê,1985-05-07,7.8,14.4,,3.1,97.3,,7.3,12.78
116,°ü¾Ç»ê,1985-05-08,7.6,19.0,,3.7,72.5,,0.0,
116,°ü¾Ç»ê,1985-05-09,10.8,22.8,,,67.5,,0.0,
116,°ü¾Ç»ê,1985-05-10,14.0,24.7,,,47.8,,10.0,
116,°ü¾Ç»ê,1985-05-11,14.8,25.1,,,51.5,,3.3,
116,°ü¾Ç»ê,1985-05-12,16.1,22.4,46.5,,74.8,,5.0,4.58
116,°ü¾Ç»ê,1985-05-13,9.0,18.5,51.4,,90.3,,9.8,14.13
116,°ü¾Ç»ê,1985-05-14,9.6,22.0,,3.6,25.5,,4.5,
116,°ü¾Ç»ê,1985-05-15,11.2,23.0,,1.6,27.8,,6.8,
116,°ü¾Ç»ê,1985-05-16,13.2,27.2,,2.0,26.0,,0.0,
116,°ü¾Ç»ê,1985-05-17,15.1,25.4,,,28.0,,1.8,
116,°ü¾Ç»ê,1985-05-18,10.7,16.7,13.8,2.5,78.8,,10.0,9.83
116,°ü¾Ç»ê,1985-05-19,10.5,14.8,4.3,4.0,98.0,,10.0,24.0
116,°ü¾Ç»ê,1985-05-20,7.0,13.5,6.1,2.5,97.5,,10.0,22.95
116,°ü¾Ç»ê,1985-05-21,5.3,15.5,,2.7,76.5,,4.3,
116,°ü¾Ç»ê,1985-05-22,9.8,22.2,,3.4,55.3,,0.0,
116,°ü¾Ç»ê,1985-05-23,13.2,22.9,,2.8,60.3,,3.0,
116,°ü¾Ç»ê,1985-05-24,10.8,21.8,,3.6,78.5,,0.5,
116,°ü¾Ç»ê,1985-05-25,9.7,19.9,,3.1,88.8,,6.0,3.88
116,°ü¾Ç»ê,1985-05-26,10.5,23.9,,2.4,76.0,,5.0,
116,°ü¾Ç»ê,1985-05-27,13.5,22.7,,1.2,48.3,,10.0,
116,°ü¾Ç»ê,1985-05-28,13.6,25.5,,2.0,44.0,,4.3,
116,°ü¾Ç»ê,1985-05-29,10.3,23.0,,2.1,46.3,,1.8,
116,°ü¾Ç»ê,1985-05-30,10.8,22.1,,1.4,44.5,,8.3,
116,°ü¾Ç»ê,1985-05-31,13.3,20.5,,1.8,59.8,,8.3,
116,°ü¾Ç»ê,1985-06-01,12.8,20.9,,2.5,76.3,,8.0,4.65
116,°ü¾Ç»ê,1985-06-02,12.4,25.0,,2.6,63.5,,3.8,6.9
116,°ü¾Ç»ê,1985-06-03,12.4,22.0,,3.3,70.3,,5.0,
116,°ü¾Ç»ê,1985-06-04,13.9,25.2,,2.8,73.3,,2.8,
116,°ü¾Ç»ê,1985-06-05,17.2,27.3,,3.4,58.3,,0.0,
116,°ü¾Ç»ê,1985-06-06,17.0,26.3,,2.9,49.3,,6.0,
116,°ü¾Ç»ê,1985-06-07,12.3,17.1,3.8,2.0,90.0,,10.0,
116,°ü¾Ç»ê,1985-06-08,13.9,21.6,,1.0,74.5,,5.0,
116,°ü¾Ç»ê,1985-06-09,15.1,20.8,,2.6,83.8,,7.5,
116,°ü¾Ç»ê,1985-06-10,14.6,22.4,,1.6,77.5,,10.0,
116,°ü¾Ç»ê,1985-06-11,17.2,22.8,0.4,2.1,74.3,,7.8,1.83
116,°ü¾Ç»ê,1985-06-12,15.5,23.6,,2.5,77.3,,3.3,
116,°ü¾Ç»ê,1985-06-13,12.2,22.4,0.0,2.3,71.5,,5.5,
116,°ü¾Ç»ê,1985-06-14,10.4,19.9,,1.5,66.5,,3.8,
116,°ü¾Ç»ê,1985-06-15,11.6,22.6,,2.4,72.5,,3.3,
116,°ü¾Ç»ê,1985-06-16,13.4,25.9,,1.8,60.0,,7.5,
116,°ü¾Ç»ê,1985-06-17,16.8,21.2,5.3,1.9,92.3,,8.8,
116,°ü¾Ç»ê,1985-06-18,16.4,24.4,0.0,1.9,82.5,,5.8,
116,°ü¾Ç»ê,1985-06-19,17.5,27.4,,3.0,78.3,,1.3,
116,°ü¾Ç»ê,1985-06-20,19.4,29.4,,3.2,61.8,,3.5,
116,°ü¾Ç»ê,1985-06-21,17.2,24.3,,2.8,62.5,,8.3,0.42
116,°ü¾Ç»ê,1985-06-22,16.7,23.0,2.2,4.9,91.8,,10.0,15.58
116,°ü¾Ç»ê,1985-06-23,17.2,25.3,3.3,0.9,82.5,,10.0,9.25
116,°ü¾Ç»ê,1985-06-24,17.7,22.6,1.5,0.8,91.8,,10.0,11.6
116,°ü¾Ç»ê,1985-06-25,17.4,26.3,,1.6,83.0,,4.5,
116,°ü¾Ç»ê,1985-06-26,18.2,28.8,,2.0,78.0,,3.8,
116,°ü¾Ç»ê,1985-06-27,17.8,23.4,70.2,1.5,92.3,,8.8,10.03
116,°ü¾Ç»ê,1985-06-28,15.8,27.1,,1.2,76.3,,4.0,
116,°ü¾Ç»ê,1985-06-29,20.0,25.9,,2.9,78.0,,8.5,
116,°ü¾Ç»ê,1985-06-30,18.9,27.1,,2.1,75.5,,7.0,
116,°ü¾Ç»ê,1985-07-01,18.2,22.8,,3.6,86.5,,6.8,9.75
116,°ü¾Ç»ê,1985-07-02,18.4,27.4,,1.3,71.8,,7.0,8.58
116,°ü¾Ç»ê,1985-07-03,17.3,23.9,7.3,1.5,83.3,,10.0,5.83
116,°ü¾Ç»ê,1985-07-04,16.6,23.2,,1.1,89.8,,7.8,
116,°ü¾Ç»ê,1985-07-05,18.9,23.8,,3.3,95.8,,9.0,5.48
116,°ü¾Ç»ê,1985-07-06,18.0,22.6,,3.6,94.8,,9.8,13.7
116,°ü¾Ç»ê,1985-07-07,18.4,21.0,39.0,1.4,95.8,,10.0,24.0
116,°ü¾Ç»ê,1985-07-08,19.2,21.7,6.5,2.5,98.0,,10.0,24.0
116,°ü¾Ç»ê,1985-07-09,19.9,25.5,,2.3,96.3,,10.0,18.32
116,°ü¾Ç»ê,1985-07-10,19.4,23.9,9.9,5.4,98.0,,10.0,24.0
116,°ü¾Ç»ê,1985-07-11,18.9,24.5,,4.6,96.5,,9.8,14.03
116,°ü¾Ç»ê,1985-07-12,19.0,22.5,20.3,4.0,97.5,,10.0,19.87
116,°ü¾Ç»ê,1985-07-13,18.8,22.8,,5.8,98.0,,10.0,24.0
116,°ü¾Ç»ê,1985-07-14,17.4,26.2,,4.3,87.8,,5.8,12.33
116,°ü¾Ç»ê,1985-07-15,19.2,28.7,,4.1,74.8,,1.0,
116,°ü¾Ç»ê,1985-07-16,19.4,24.7,5.8,5.0,84.3,,7.8,1.5
116,°ü¾Ç»ê,1985-07-17,17.9,22.9,34.0,6.9,99.0,,10.0,20.83
116,°ü¾Ç»ê,1985-07-18,17.8,25.7,,6.0,94.8,,7.5,11.67
116,°ü¾Ç»ê,1985-07-19,20.0,23.2,18.6,4.4,98.8,,10.0,23.58
116,°ü¾Ç»ê,1985-07-20,17.5,26.8,,2.9,90.5,,7.5,9.25
116,°ü¾Ç»ê,1985-07-21,21.4,26.4,,2.8,89.3,,5.5,
116,°ü¾Ç»ê,1985-07-22,20.4,29.7,,2.5,85.3,,3.5,0.58
116,°ü¾Ç»ê,1985-07-23,21.6,27.1,0.3,4.5,84.0,,3.0,
116,°ü¾Ç»ê,1985-07-24,20.8,29.3,,3.6,83.3,,4.0,3.58
116,°ü¾Ç»ê,1985-07-25,21.4,28.9,,3.9,86.5,,4.5,
116,°ü¾Ç»ê,1985-07-26,21.2,29.2,11.6,3.0,88.5,,4.5,
116,°ü¾Ç»ê,1985-07-27,21.1,29.6,0.1,3.6,87.8,,3.3,
116,°ü¾Ç»ê,1985-07-28,20.4,30.2,,2.0,88.0,,1.3,
116,°ü¾Ç»ê,1985-07-29,23.4,32.2,,3.3,78.3,,0.8,
116,°ü¾Ç»ê,1985-07-30,23.8,32.4,,2.8,80.8,,2.3,
116,°ü¾Ç»ê,1985-07-31,23.2,30.8,,2.9,83.8,,2.8,
116,°ü¾Ç»ê,1985-08-01,22.4,29.8,,1.0,79.3,,5.3,
116,°ü¾Ç»ê,1985-08-02,19.9,26.3,10.9,5.0,98.0,,10.0,
116,°ü¾Ç»ê,1985-08-03,19.4,26.5,22.6,7.0,98.0,,10.0,13.83
116,°ü¾Ç»ê,1985-08-04,19.0,26.0,23.3,5.3,91.0,,9.3,10.43
116,°ü¾Ç»ê,1985-08-05,18.2,24.4,13.0,5.2,97.3,,9.3,19.65
116,°ü¾Ç»ê,1985-08-06,21.6,28.4,,2.5,90.0,,6.0,11.58
116,°ü¾Ç»ê,1985-08-07,20.6,27.8,,2.9,89.3,,4.3,2.83
116,°ü¾Ç»ê,1985-08-08,21.6,30.4,,2.4,80.5,,2.3,
116,°ü¾Ç»ê,1985-08-09,21.8,25.0,5.6,2.4,92.5,,9.0,3.68
116,°ü¾Ç»ê,1985-08-10,17.6,22.8,111.1,4.6,97.3,,10.0,19.8
116,°ü¾Ç»ê,1985-08-11,17.2,26.7,,2.7,79.3,,1.5,
116,°ü¾Ç»ê,1985-08-12,20.1,29.8,1.3,1.1,81.0,,2.5,
116,°ü¾Ç»ê,1985-08-13,21.2,28.6,17.9,1.8,85.5,,9.8,
116,°ü¾Ç»ê,1985-08-14,19.8,24.3,6.0,5.9,84.3,,10.0,7.33
116,°ü¾Ç»ê,1985-08-15,18.2,24.8,8.5,1.4,90.8,,7.5,7.33
116,°ü¾Ç»ê,1985-08-16,17.8,27.8,24.3,1.8,89.8,,7.3,6.47
116,°ü¾Ç»ê,1985-08-17,17.4,25.9,4.1,1.9,90.5,,7.0,6.83
116,°ü¾Ç»ê,1985-08-18,17.1,29.9,2.0,1.4,79.8,,8.3,
116,°ü¾Ç»ê,1985-08-19,23.1,30.4,,1.4,79.0,,3.0,
116,°ü¾Ç»ê,1985-08-20,21.8,29.8,,2.9,84.3,,4.3,
116,°ü¾Ç»ê,1985-08-21,21.8,28.8,1.6,1.5,86.3,,8.3,
116,°ü¾Ç»ê,1985-08-22,22.4,31.8,,0.9,74.0,,2.8,
116,°ü¾Ç»ê,1985-08-23,23.2,31.1,,2.3,76.0,,3.3,
116,°ü¾Ç»ê,1985-08-24,23.4,30.6,,2.3,80.8,,0.8,
116,°ü¾Ç»ê,1985-08-25,22.8,28.8,,3.0,87.3,,5.8,
116,°ü¾Ç»ê,1985-08-26,21.3,28.6,,4.1,83.3,,5.5,3.42
116,°ü¾Ç»ê,1985-08-27,21.0,24.6,0.8,5.6,95.3,,10.0,12.03
116,°ü¾Ç»ê,1985-08-28,20.6,26.6,0.5,5.6,93.8,,9.8,7.33
116,°ü¾Ç»ê,1985-08-29,20.3,26.4,1.4,0.7,90.3,,9.8,4.58
116,°ü¾Ç»ê,1985-08-30,20.3,28.4,,1.0,82.8,,4.8,
116,°ü¾Ç»ê,1985-08-31,17.3,23.0,30.4,5.9,97.0,,10.0,12.17
116,°ü¾Ç»ê,1985-09-01,16.7,27.6,,1.8,78.0,,2.5,
116,°ü¾Ç»ê,1985-09-02,18.8,21.7,20.4,2.1,97.5,,8.3,9.83
116,°ü¾Ç»ê,1985-09-03,21.0,25.6,8.7,6.5,92.0,,10.0,13.42
116,°ü¾Ç»ê,1985-09-04,18.5,23.1,9.5,4.6,94.5,,10.0,11.67
116,°ü¾Ç»ê,1985-09-05,20.0,26.7,2.4,4.9,89.0,,8.0,8.8
116,°ü¾Ç»ê,1985-09-06,20.2,22.6,65.0,7.8,97.0,,10.0,16.33
116,°ü¾Ç»ê,1985-09-07,17.4,26.4,,4.6,84.3,,3.5,6.67
116,°ü¾Ç»ê,1985-09-08,16.6,24.6,,1.4,80.5,,3.5,
116,°ü¾Ç»ê,1985-09-09,18.4,26.6,0.0,2.5,72.8,,6.8,
116,°ü¾Ç»ê,1985-09-10,14.8,19.6,10.7,3.6,88.0,,10.0,15.42
116,°ü¾Ç»ê,1985-09-11,17.4,21.4,1.7,3.7,93.8,,10.0,16.58
116,°ü¾Ç»ê,1985-09-12,15.6,24.2,,5.4,79.5,,7.3,2.83
116,°ü¾Ç»ê,1985-09-13,13.5,21.0,,0.6,74.5,,4.8,
116,°ü¾Ç»ê,1985-09-14,14.8,20.1,5.7,1.7,86.8,,9.5,
116,°ü¾Ç»ê,1985-09-15,13.4,16.2,9.5,1.6,96.3,,10.0,
116,°ü¾Ç»ê,1985-09-16,13.2,19.6,,2.4,88.0,,10.0,
116,°ü¾Ç»ê,1985-09-17,15.4,19.4,31.4,3.9,95.3,,10.0,11.83
116,°ü¾Ç»ê,1985-09-18,15.1,20.2,0.9,3.9,92.0,,10.0,9.83
116,°ü¾Ç»ê,1985-09-19,13.0,17.4,17.6,3.8,95.3,,10.0,4.83
116,°ü¾Ç»ê,1985-09-20,12.7,16.3,1.3,1.8,96.0,,10.0,24.0
116,°ü¾Ç»ê,1985-09-21,14.1,18.8,,3.6,80.8,,9.5,0.25
116,°ü¾Ç»ê,1985-09-22,13.1,20.4,,2.9,55.8,,5.0,
116,°ü¾Ç»ê,1985-09-23,11.2,18.4,,1.2,77.3,,9.5,
116,°ü¾Ç»ê,1985-09-24,12.9,21.4,,2.2,77.8,,5.3,
116,°ü¾Ç»ê,1985-09-25,10.9,19.5,,5.9,71.0,,2.3,
116,°ü¾Ç»ê,1985-09-26,9.5,20.8,,1.0,65.5,,3.0,
116,°ü¾Ç»ê,1985-09-27,13.2,19.6,,1.1,75.5,,8.5,
116,°ü¾Ç»ê,1985-09-28,13.2,18.7,,2.0,81.8,,7.5,
116,°ü¾Ç»ê,1985-09-29,10.7,20.3,,5.7,65.3,,0.0,
116,°ü¾Ç»ê,1985-09-30,7.2,16.4,4.8,8.6,72.0,,1.3,
116,°ü¾Ç»ê,1985-10-01,5.0,16.0,,8.0,79.3,,3.5,
116,°ü¾Ç»ê,1985-10-02,4.9,18.5,,5.2,70.0,,0.0,
116,°ü¾Ç»ê,1985-10-03,9.6,21.0,,2.4,83.3,,4.5,
116,°ü¾Ç»ê,1985-10-04,11.1,20.1,,3.7,69.5,,7.0,
116,°ü¾Ç»ê,1985-10-05,10.3,15.6,39.8,5.3,92.8,,10.0,8.33
116,°ü¾Ç»ê,1985-10-06,9.4,13.4,11.2,4.8,92.5,,10.0,9.92
116,°ü¾Ç»ê,1985-10-07,8.8,18.6,,7.3,78.8,,2.3,
116,°ü¾Ç»ê,1985-10-08,12.6,19.8,,3.0,89.3,,3.5,6.33
116,°ü¾Ç»ê,1985-10-09,14.6,21.1,3.5,3.1,79.3,,6.3,
116,°ü¾Ç»ê,1985-10-10,14.6,18.0,52.2,2.0,96.8,,10.0,17.67
116,°ü¾Ç»ê,1985-10-11,15.2,21.9,1.5,1.0,90.0,,6.5,4.5
116,°ü¾Ç»ê,1985-10-12,14.7,18.6,86.0,3.3,95.3,,9.0,17.5
116,°ü¾Ç»ê,1985-10-13,8.5,18.6,,7.8,77.5,,1.5,1.83
116,°ü¾Ç»ê,1985-10-14,6.4,16.6,,4.4,56.0,,5.5,
116,°ü¾Ç»ê,1985-10-15,11.0,19.5,,2.0,68.3,,9.3,
116,°ü¾Ç»ê,1985-10-16,7.6,14.8,0.4,6.6,82.3,,10.0,0.58
116,°ü¾Ç»ê,1985-10-17,2.7,12.6,,6.9,66.5,,4.5,
116,°ü¾Ç»ê,1985-10-18,3.0,14.1,,8.4,53.5,,0.0,
116,°ü¾Ç»ê,1985-10-19,2.1,10.6,,5.9,65.8,,5.5,
116,°ü¾Ç»ê,1985-10-20,4.6,13.2,,6.0,59.0,,2.5,
116,°ü¾Ç»ê,1985-10-21,4.6,14.4,0.0,5.0,64.5,,3.3,
116,°ü¾Ç»ê,1985-10-22,8.7,15.2,,7.3,88.3,,6.8,
116,°ü¾Ç»ê,1985-10-23,7.0,14.0,,7.2,89.8,,7.8,4.17
116,°ü¾Ç»ê,1985-10-24,6.7,16.4,,6.6,61.5,,2.5,
116,°ü¾Ç»ê,1985-10-25,6.0,15.2,,1.3,71.3,,4.3,
116,°ü¾Ç»ê,1985-10-26,7.4,15.8,,4.3,79.8,,0.0,
116,°ü¾Ç»ê,1985-10-27,8.9,16.6,,1.3,75.5,,7.0,
116,°ü¾Ç»ê,1985-10-28,10.5,18.2,,2.7,76.3,,5.0,
116,°ü¾Ç»ê,1985-10-29,11.0,17.2,,2.8,74.0,,8.0,
116,°ü¾Ç»ê,1985-10-30,10.7,17.3,,2.6,73.3,,4.3,
116,°ü¾Ç»ê,1985-10-31,7.8,14.0,0.0,3.1,90.5,,7.5,
116,°ü¾Ç»ê,1985-11-01,2.5,9.1,,6.1,79.8,,5.3,
116,°ü¾Ç»ê,1985-11-02,2.5,11.4,,0.9,67.0,,0.0,
116,°ü¾Ç»ê,1985-11-03,3.5,13.4,,2.3,69.5,,0.0,
116,°ü¾Ç»ê,1985-11-04,5.9,12.3,0.6,7.0,88.3,,5.8,
116,°ü¾Ç»ê,1985-11-05,5.9,13.2,,,63.8,,5.3,
116,°ü¾Ç»ê,1985-11-06,6.8,11.8,1.4,1.2,74.8,,10.0,
116,°ü¾Ç»ê,1985-11-07,8.3,14.1,,2.3,79.8,,9.3,
116,°ü¾Ç»ê,1985-11-08,7.9,14.2,1.7,2.3,60.5,,9.0,
116,°ü¾Ç»ê,1985-11-09,0.8,10.2,17.3,6.7,93.0,,10.0,9.0
116,°ü¾Ç»ê,1985-11-10,-1.0,3.0,10.1,7.7,87.5,9.0,9.3,
116,°ü¾Ç»ê,1985-11-11,-5.4,1.7,4.1,8.2,90.5,6.5,9.5,
116,°ü¾Ç»ê,1985-11-12,-4.7,1.4,1.9,7.9,86.8,3.2,5.5,
116,°ü¾Ç»ê,1985-11-13,-5.3,1.3,,7.9,73.3,,5.5,
116,°ü¾Ç»ê,1985-11-14,-3.0,2.7,1.2,7.9,76.3,0.7,4.0,
116,°ü¾Ç»ê,1985-11-15,-4.4,3.5,,7.5,70.3,,0.0,
116,°ü¾Ç»ê,1985-11-16,-1.4,4.6,5.2,4.7,82.5,,8.0,
116,°ü¾Ç»ê,1985-11-17,-2.8,3.4,4.9,7.0,83.8,2.9,5.8,
116,°ü¾Ç»ê,1985-11-18,-5.4,1.6,,7.3,78.5,,1.3,
116,°ü¾Ç»ê,1985-11-19,-2.5,3.4,1.1,4.2,80.5,,8.5,
116,°ü¾Ç»ê,1985-11-20,1.5,7.8,,4.0,87.5,,6.0,
116,°ü¾Ç»ê,1985-11-21,4.2,8.4,,3.5,89.0,,8.0,
116,°ü¾Ç»ê,1985-11-22,5.7,10.0,11.5,3.5,96.5,,10.0,4.83
116,°ü¾Ç»ê,1985-11-23,-0.6,9.6,,9.7,78.3,,10.0,10.67
116,°ü¾Ç»ê,1985-11-24,-3.8,1.7,0.0,7.2,68.5,,4.8,
116,°ü¾Ç»ê,1985-11-25,-6.2,2.6,1.8,8.6,72.8,2.4,5.0,
116,°ü¾Ç»ê,1985-11-26,1.0,7.6,,5.3,81.0,,2.3,
116,°ü¾Ç»ê,1985-11-27,2.4,8.0,11.2,4.9,89.8,,7.5,6.0
116,°ü¾Ç»ê,1985-11-28,-5.2,6.4,6.2,10.0,71.8,,4.3,
116,°ü¾Ç»ê,1985-11-29,-8.5,-1.6,,8.4,74.3,,1.5,
